No.,Time,Source,Destination,Protocol,Length,Info,,label
310,3.947611,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
311,3.947611,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
312,3.947611,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
313,3.947977,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
314,3.948407,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
315,3.948407,157.240.229.35,100.86.186.37,UDP,922,443  >  64722 Len=880,,2
316,3.949584,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
317,3.949584,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
318,3.952175,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
319,3.952175,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
320,3.952175,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
321,3.952175,157.240.229.35,100.86.186.37,UDP,954,443  >  64722 Len=912,,2
322,3.952451,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
323,3.952699,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
324,3.952699,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
325,3.952699,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
326,3.952699,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
327,3.95304,157.240.229.35,100.86.186.37,UDP,122,443  >  64722 Len=80,,2
328,3.95304,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
329,3.955162,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
330,3.96157,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
331,3.964675,157.240.229.35,100.86.186.37,UDP,570,443  >  64722 Len=528,,2
332,3.965431,100.86.186.37,157.240.229.35,UDP,82,64722  >  443 Len=40,,2
333,4.012014,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
334,4.045502,100.86.186.37,157.240.229.35,UDP,1100,64722  >  443 Len=1058,,2
335,4.080212,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
336,4.086107,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
337,4.129655,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
338,4.129655,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
339,4.129655,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
340,4.130286,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
341,4.13056,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
342,4.13056,157.240.229.35,100.86.186.37,UDP,890,443  >  64722 Len=848,,2
343,4.13056,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
344,4.13056,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
345,4.13056,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
346,4.133323,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
347,4.164994,157.240.229.35,100.86.186.37,UDP,794,443  >  64722 Len=752,,2
348,4.165373,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
349,4.21199,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
350,6.043946,100.86.186.37,157.240.229.35,UDP,1285,64722  >  443 Len=1243,,2
351,6.044116,100.86.186.37,157.240.229.35,UDP,1292,64722  >  443 Len=1250,,2
352,6.044192,100.86.186.37,157.240.229.35,UDP,1292,64722  >  443 Len=1250,,2
353,6.04424,100.86.186.37,157.240.229.35,UDP,89,64722  >  443 Len=47,,2
354,6.054069,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
355,6.060266,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
356,6.072487,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
357,6.165573,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
358,6.165919,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
359,6.165919,157.240.229.35,100.86.186.37,UDP,410,443  >  64722 Len=368,,2
360,6.166252,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
361,6.166407,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
362,6.166642,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
363,6.167323,157.240.229.35,100.86.186.37,UDP,794,443  >  64722 Len=752,,2
364,6.167884,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
365,6.168037,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
366,6.188109,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
367,6.19841,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
368,6.216773,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
369,6.790749,100.86.186.37,157.240.229.35,UDP,1285,64722  >  443 Len=1243,,2
370,6.790894,100.86.186.37,157.240.229.35,UDP,1292,64722  >  443 Len=1250,,2
371,6.790948,100.86.186.37,157.240.229.35,UDP,915,64722  >  443 Len=873,,2
372,6.802448,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
373,6.808577,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
374,6.820801,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
375,7.02809,100.86.186.37,157.240.229.35,UDP,71,64722  >  443 Len=29,,2
376,7.060262,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
377,7.224921,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
378,7.225443,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
379,7.225443,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
380,7.225634,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
381,7.226205,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
382,7.226205,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
383,7.227957,157.240.229.35,100.86.186.37,UDP,890,443  >  64722 Len=848,,2
384,7.227957,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
385,7.227957,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
386,7.227957,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
387,7.227957,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
388,7.227957,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
389,7.227957,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
390,7.227957,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
391,7.228958,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
392,7.229627,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
393,7.229627,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
394,7.229627,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
395,7.229627,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
396,7.229627,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
397,7.229627,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
398,7.229627,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
399,7.229627,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
400,7.230206,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
401,7.231291,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
402,7.231291,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
403,7.231291,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
404,7.231291,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
405,7.231291,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
406,7.231291,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
407,7.231291,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
408,7.231291,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
409,7.231291,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
410,7.231291,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
411,7.231291,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
412,7.231291,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
413,7.231291,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
414,7.231291,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
415,7.231291,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
416,7.231291,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
417,7.232251,157.240.229.35,100.86.186.37,UDP,538,443  >  64722 Len=496,,2
418,7.232433,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
419,7.232644,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
420,7.246045,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
421,7.249802,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
422,7.349222,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
423,7.349597,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
424,7.349597,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
425,7.350663,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
426,7.350663,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
427,7.350663,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
428,7.350663,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
429,7.35171,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
430,7.35171,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
431,7.35171,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
432,7.35171,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
433,7.351958,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
434,7.353135,157.240.229.35,100.86.186.37,UDP,314,443  >  64722 Len=272,,2
435,7.35703,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
436,7.368142,157.240.229.35,100.86.186.37,UDP,858,443  >  64722 Len=816,,2
437,7.38217,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
438,7.425752,100.86.186.37,157.240.229.35,UDP,1285,64722  >  443 Len=1243,,2
439,7.425895,100.86.186.37,157.240.229.35,UDP,1292,64722  >  443 Len=1250,,2
440,7.425932,100.86.186.37,157.240.229.35,UDP,901,64722  >  443 Len=859,,2
441,7.437688,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
442,7.449101,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
443,7.506537,100.86.186.37,157.240.229.35,UDP,1292,64722  >  443 Len=1250,,2
444,7.517911,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
445,7.537838,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
446,7.538163,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
447,7.538163,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
448,7.538266,100.86.186.37,157.240.229.35,UDP,85,64722  >  443 Len=43,,2
449,7.538355,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
450,7.538392,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
451,7.538932,157.240.229.35,100.86.186.37,UDP,890,443  >  64722 Len=848,,2
452,7.54334,100.86.186.37,157.240.229.35,UDP,79,64722  >  443 Len=37,,2
453,7.572676,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
454,8.001222,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
455,8.001418,100.86.186.37,157.240.229.35,UDP,1292,64722  >  443 Len=1250,,2
456,8.001455,100.86.186.37,157.240.229.35,UDP,1292,64722  >  443 Len=1250,,2
457,8.001487,100.86.186.37,157.240.229.35,UDP,308,64722  >  443 Len=266,,2
458,8.011493,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
459,8.014704,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
460,8.032336,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
461,8.217563,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
462,8.217563,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
463,8.217563,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
464,8.218033,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
465,8.218434,157.240.229.35,100.86.186.37,UDP,410,443  >  64722 Len=368,,2
466,8.218434,157.240.229.35,100.86.186.37,UDP,602,443  >  64722 Len=560,,2
467,8.219196,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
468,8.219196,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
469,8.219458,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
470,8.219515,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
471,8.252432,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
472,9.394924,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
473,9.395022,100.86.186.37,157.240.229.35,UDP,201,64722  >  443 Len=159,,2
474,9.404945,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
475,9.41589,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
476,9.425079,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
477,9.486114,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
478,9.486951,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
479,9.573332,100.86.186.37,157.240.229.35,UDP,75,64722  >  443 Len=33,,2
480,9.584133,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
481,9.725017,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
482,9.725221,100.86.186.37,157.240.229.35,UDP,858,64722  >  443 Len=816,,2
483,9.736101,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
484,9.736354,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
485,9.74925,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
486,9.915015,157.240.229.35,100.86.186.37,UDP,410,443  >  64722 Len=368,,2
487,9.915819,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
488,9.93818,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
489,10.197061,100.86.186.37,157.240.229.35,UDP,1281,64722  >  443 Len=1239,,2
490,10.202284,100.86.186.37,157.240.229.35,UDP,971,64722  >  443 Len=929,,2
491,10.208047,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
492,10.210896,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
493,10.21432,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
494,10.218259,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
495,10.297932,157.240.229.35,100.86.186.37,UDP,570,443  >  64722 Len=528,,2
496,10.298377,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
497,10.306215,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
498,10.306215,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
499,10.306215,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
500,10.306456,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
501,10.308673,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
502,10.308673,157.240.229.35,100.86.186.37,UDP,1114,443  >  64722 Len=1072,,2
503,10.309396,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
504,10.309529,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
505,10.337895,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
506,10.460593,100.86.186.37,157.240.229.35,UDP,1285,64722  >  443 Len=1243,,2
507,10.460804,100.86.186.37,157.240.229.35,UDP,222,64722  >  443 Len=180,,2
508,10.467216,100.86.186.37,157.240.229.35,UDP,1135,64722  >  443 Len=1093,,2
509,10.472476,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
510,10.475665,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
511,10.47722,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
512,10.481072,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
513,10.526702,100.86.186.37,157.240.229.35,UDP,1285,64722  >  443 Len=1243,,2
514,10.526835,100.86.186.37,157.240.229.35,UDP,180,64722  >  443 Len=138,,2
515,10.531853,100.86.186.37,157.240.229.35,UDP,1026,64722  >  443 Len=984,,2
516,10.536828,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
517,10.540151,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
518,10.542735,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
519,10.546185,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
520,10.554543,157.240.229.35,100.86.186.37,UDP,666,443  >  64722 Len=624,,2
521,10.554926,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
522,10.56592,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
523,10.566293,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
524,10.566293,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
525,10.566635,157.240.229.35,100.86.186.37,UDP,1114,443  >  64722 Len=1072,,2
526,10.566696,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
527,10.57034,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
528,10.59968,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
529,10.612549,157.240.229.35,100.86.186.37,UDP,442,443  >  64722 Len=400,,2
530,10.612988,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
531,10.641477,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
532,10.736206,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
533,10.736513,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
534,10.736563,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
535,10.736563,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
536,10.738192,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
537,10.738192,157.240.229.35,100.86.186.37,UDP,570,443  >  64722 Len=528,,2
538,10.740925,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
539,10.757061,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
540,14.448089,100.86.186.37,157.240.229.35,UDP,1285,64722  >  443 Len=1243,,2
541,14.448244,100.86.186.37,157.240.229.35,UDP,114,64722  >  443 Len=72,,2
542,14.451326,100.86.186.37,157.240.229.35,UDP,968,64722  >  443 Len=926,,2
543,14.459017,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
544,14.461768,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
545,14.461894,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
546,14.465466,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
547,14.541434,157.240.229.35,100.86.186.37,UDP,506,443  >  64722 Len=464,,2
548,14.542105,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
549,14.558296,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
550,14.558635,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
551,14.558635,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
552,14.558783,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
553,14.558931,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
554,14.558931,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
555,14.55939,157.240.229.35,100.86.186.37,UDP,154,443  >  64722 Len=112,,2
556,14.571023,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
557,14.581458,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
558,14.581594,100.86.186.37,157.240.229.35,UDP,152,64722  >  443 Len=110,,2
559,14.587698,100.86.186.37,157.240.229.35,UDP,971,64722  >  443 Len=929,,2
560,14.591601,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
561,14.594509,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
562,14.598255,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
563,14.601191,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
564,14.675455,100.86.186.37,157.240.229.35,UDP,1253,64722  >  443 Len=1211,,2
565,14.678297,100.86.186.37,157.240.229.35,UDP,946,64722  >  443 Len=904,,2
566,14.678484,157.240.229.35,100.86.186.37,UDP,922,443  >  64722 Len=880,,2
567,14.679092,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
568,14.687184,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
569,14.688375,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
570,14.690441,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
571,14.709402,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
572,14.732957,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
573,14.733291,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
574,14.733291,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
575,14.73348,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
576,14.733724,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
577,14.733724,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
578,14.734096,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
579,14.734927,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
580,14.735401,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
581,14.736264,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
582,14.744769,100.86.186.37,157.240.229.35,UDP,1250,64722  >  443 Len=1208,,2
583,14.752829,100.86.186.37,157.240.229.35,UDP,979,64722  >  443 Len=937,,2
584,14.755047,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
585,14.758091,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
586,14.763903,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
587,14.76814,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
588,14.776612,157.240.229.35,100.86.186.37,UDP,570,443  >  64722 Len=528,,2
589,14.777155,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
590,14.783746,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
591,14.783746,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
