No.,Time,Source,Destination,Protocol,Length,Info,label
1541,64.107807,100.86.73.172,157.240.229.174,QUIC,71,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1542,64.149817,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1543,64.354943,100.86.73.172,157.240.229.174,QUIC,71,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1544,64.390307,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1545,64.601851,100.86.73.172,157.240.229.174,QUIC,71,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1546,64.679241,100.86.73.172,157.240.229.174,QUIC,71,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1547,64.689691,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1548,64.897242,100.86.73.172,157.240.229.174,QUIC,71,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1549,64.920578,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1550,65.130019,100.86.73.172,157.240.229.174,QUIC,71,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1551,65.160962,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1552,65.36319,100.86.73.172,157.240.229.174,QUIC,71,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1553,65.394217,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1554,65.514405,157.240.229.174,100.86.73.172,TLSv1.3,93,Application Data,2
1555,65.514687,157.240.229.174,100.86.73.172,TCP,56,"443  >  49698 [FIN, ACK] Seq=163809 Ack=2432 Win=74240 Len=0",2
1556,65.514737,100.86.73.172,157.240.229.174,TCP,54,49698  >  443 [ACK] Seq=2432 Ack=163810 Win=131328 Len=0,2
1557,65.514916,100.86.73.172,157.240.229.174,TCP,54,"49698  >  443 [FIN, ACK] Seq=2432 Ack=163810 Win=131328 Len=0",2
1558,65.525161,157.240.229.174,100.86.73.172,TCP,56,443  >  49698 [ACK] Seq=163810 Ack=2433 Win=74240 Len=0,2
1559,65.79698,100.86.73.172,157.240.229.174,QUIC,71,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1560,65.825904,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1561,65.945597,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1562,65.946154,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1563,65.946154,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1564,65.946398,100.86.73.172,157.240.229.174,QUIC,85,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1565,65.947115,157.240.229.174,100.86.73.172,QUIC,826,Protected Payload (KP0),2
1566,65.947115,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1567,65.947115,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1568,65.947115,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1569,65.947115,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
