No.,Time,Source,Destination,Protocol,Length,Info,label
3755,198.492176,100.86.111.80,23.12.147.175,TCP,54,64109  >  443 [ACK] Seq=13118 Ack=3162344 Win=262656 Len=0,1
3756,198.493713,100.86.111.80,23.12.147.175,TLSv1.3,89,Application Data,1
3757,198.504222,23.12.147.175,100.86.111.80,TLSv1.3,175,Application Data,1
3758,198.504222,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3162465 Ack=13153 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3759,198.50436,100.86.111.80,23.12.147.175,TCP,54,64109  >  443 [ACK] Seq=13153 Ack=3163925 Win=262656 Len=0,1
3760,198.504621,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3163925 Ack=13153 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3761,198.504699,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3165385 Ack=13153 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3762,198.504744,100.86.111.80,23.12.147.175,TCP,54,64109  >  443 [ACK] Seq=13153 Ack=3166845 Win=262656 Len=0,1
3763,198.504987,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3166845 Ack=13153 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3764,198.504987,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3168305 Ack=13153 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3765,198.505067,100.86.111.80,23.12.147.175,TCP,54,64109  >  443 [ACK] Seq=13153 Ack=3169765 Win=262656 Len=0,1
3766,198.505338,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3169765 Ack=13153 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3767,198.505338,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3171225 Ack=13153 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3768,198.505452,100.86.111.80,23.12.147.175,TCP,54,64109  >  443 [ACK] Seq=13153 Ack=3172685 Win=262656 Len=0,1
3769,198.505663,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3172685 Ack=13153 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3770,198.505663,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3174145 Ack=13153 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3771,198.50573,100.86.111.80,23.12.147.175,TCP,54,64109  >  443 [ACK] Seq=13153 Ack=3175605 Win=262656 Len=0,1
3772,198.506,23.12.147.175,100.86.111.80,TCP,1514,"443  >  64109 [PSH, ACK] Seq=3175605 Ack=13153 Win=64128 Len=1460 [TCP segment of a reassembled PDU]",1
3773,198.506596,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3177065 Ack=13153 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3774,198.506596,23.12.147.175,100.86.111.80,TLSv1.3,400,Application Data,1
3775,198.506732,100.86.111.80,23.12.147.175,TCP,54,64109  >  443 [ACK] Seq=13153 Ack=3178871 Win=262656 Len=0,1
3776,198.506804,23.12.147.175,100.86.111.80,TLSv1.3,1514,Application Data,1
3777,198.506804,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3180331 Ack=13153 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3778,198.506804,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3181791 Ack=13153 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3779,198.506892,100.86.111.80,23.12.147.175,TCP,54,64109  >  443 [ACK] Seq=13153 Ack=3183251 Win=262656 Len=0,1
3780,198.507046,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3183251 Ack=13153 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3781,198.507046,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3184711 Ack=13153 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3782,198.507131,100.86.111.80,23.12.147.175,TCP,54,64109  >  443 [ACK] Seq=13153 Ack=3186171 Win=262656 Len=0,1
3783,198.507383,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3186171 Ack=13153 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3784,198.507383,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3187631 Ack=13153 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3785,198.507454,100.86.111.80,23.12.147.175,TCP,54,64109  >  443 [ACK] Seq=13153 Ack=3189091 Win=262656 Len=0,1
3786,198.507718,23.12.147.175,100.86.111.80,TCP,1514,[TCP Previous segment not captured] 443  >  64109 [ACK] Seq=3190551 Ack=13153 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3787,198.507718,23.12.147.175,100.86.111.80,TCP,1514,"443  >  64109 [PSH, ACK] Seq=3192011 Ack=13153 Win=64128 Len=1460 [TCP segment of a reassembled PDU]",1
3788,198.507758,100.86.111.80,23.12.147.175,TCP,66,[TCP Dup ACK 3785#1] 64109  >  443 [ACK] Seq=13153 Ack=3189091 Win=262656 Len=0 SLE=3190551 SRE=3192011,1
3789,198.507794,100.86.111.80,23.12.147.175,TCP,66,[TCP Dup ACK 3785#2] 64109  >  443 [ACK] Seq=13153 Ack=3189091 Win=262656 Len=0 SLE=3190551 SRE=3193471,1
