No.,Time,Source,Destination,Protocol,Length,Info,label
205,19.149695,104.18.35.30,100.100.111.80,QUIC,66,Protected Payload (KP0),3
206,19.272508,104.18.35.30,100.100.111.80,QUIC,658,Protected Payload (KP0),3
207,19.302673,100.100.111.80,104.18.35.30,QUIC,86,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
208,19.697578,100.100.111.80,104.18.35.30,QUIC,1286,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
209,19.697857,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
210,19.697985,100.100.111.80,104.18.35.30,QUIC,284,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
211,19.715046,104.18.35.30,100.100.111.80,QUIC,66,Protected Payload (KP0),3
212,19.715409,104.18.35.30,100.100.111.80,QUIC,66,Protected Payload (KP0),3
213,19.832476,104.18.35.30,100.100.111.80,QUIC,660,Protected Payload (KP0),3
214,19.865112,100.100.111.80,104.18.35.30,QUIC,86,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
215,20.374757,100.100.111.80,104.18.35.30,QUIC,1286,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
216,20.375137,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
217,20.375493,100.100.111.80,104.18.35.30,QUIC,264,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
218,20.393437,104.18.35.30,100.100.111.80,QUIC,66,Protected Payload (KP0),3
219,20.488721,104.18.35.30,100.100.111.80,QUIC,659,Protected Payload (KP0),3
220,20.52495,100.100.111.80,104.18.35.30,QUIC,86,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
